city,lat,lng,pop,country
Queenstown,-42.08292356,145.5500199,1658,Australia
Kingston,-42.99113686,147.3084139,12652,Australia
Tennant Creek,-19.65002928,134.200015,3490.5,Australia
Yulara,-25.24054075,130.9888932,930,Australia
Erldunda,-25.23330605,133.1999727,10,Australia
Norseman,-32.20001259,121.7666137,1004,Australia
Halls Creek,-18.26670286,127.7667126,1209,Australia
Kununurra,-15.76659707,128.7333203,5229.5,Australia
Derby,-17.29999184,123.9666345,3199,Australia
Onslow,-21.65759354,115.0962959,573,Australia
Exmouth,-21.93109987,114.1233469,1085,Australia
Carnarvon,-24.89983803,113.6501066,7392,Australia
Newman,-23.36659829,119.7333011,2678,Australia
Meekatharra,-26.59999266,118.4832999,654,Australia
Three Springs,-29.53330198,115.7499784,190,Australia
Manjimup,-34.23332518,116.1500057,4016.5,Australia
Northam,-31.65658323,116.6533858,5330,Australia
Esperance,-33.857307,121.8888973,7205,Australia
Leonara,-28.88150714,121.3280358,227,Australia
Laverton,-28.62700071,122.4040425,316,Australia
Wyndham,-15.37395953,128.3600614,734.5,Australia
Albury,-36.06003538,146.9200138,68534,Australia
Forster-Tuncurry,-32.19313963,152.5266483,13275.5,Australia
Port Macquarie,-31.44501992,152.9186657,42070,Australia
Tamworth,-31.10261188,150.9171342,35080,Australia
Grafton,-29.71199909,152.9376827,7871.5,Australia
Moree,-29.469895,149.8300687,8062,Australia
Goondiwindi,-28.55480874,150.325284,4251,Australia
Lismore,-28.81665322,153.2931132,28065.5,Australia
Wollongong,-34.41538125,150.890004,201319.5,Australia
Ceduna,-32.09913464,133.6622674,1252.5,Australia
Mount Gambier,-37.83134845,140.7650406,21818.5,Australia
Port Augusta,-32.49002073,137.7700297,11186.5,Australia
Warrnambool,-38.37999713,142.4700012,29882,Australia
Mildura,-34.18500771,142.1513643,33324.5,Australia
Geelong,-38.16749505,144.3956335,149336,Australia
Camooweal,-19.91673134,138.1166752,187,Australia
Quilpie,-26.61663247,144.2500476,560,Australia
Charleville,-26.40000486,146.2500288,1900,Australia
Hughenden,-20.85000771,144.2000248,421,Australia
Caloundra,-26.80003213,153.1333296,33737,Australia
Roma,-26.55937498,148.7907006,4560.5,Australia
Toowoomba,-27.56453327,151.9555204,86711,Australia
Georgetown,-18.30003416,143.5332955,818,Australia
Thargomindah,-27.99995888,143.816689,203,Australia
Weipa,-12.66663125,141.8666272,2830,Australia
Karumba,-17.48333982,140.8334086,173,Australia
Cloncurry,-20.69999103,140.4999922,1202,Australia
Maryborough,-25.54910073,152.7209,18920.5,Australia
Bundaberg,-24.87906411,152.3508968,46062,Australia
Gladstone,-23.8533386,151.2467264,29055,Australia
Bowen,-20.00132566,148.208669,10983,Australia
Innisfail,-17.53134723,146.0386722,9707,Australia
Mackay,-21.14389158,149.1500069,66053.5,Australia
Burnie,-41.06660317,145.9166642,18490.5,Australia
Launceston,-41.44983559,147.1301818,65106.5,Australia
Katherine,-14.46662474,132.266593,8171.5,Australia
Busselton,-33.65640949,115.3486592,9595,Australia
Mandurah,-32.52348259,115.7470567,52866,Australia
Broome,-17.96177069,122.2307681,11890.5,Australia
Kalgoorlie,-30.73539915,121.4600175,32058,Australia
Albany,-35.0169466,117.8916048,25179,Australia
Port Hedland,-20.31040241,118.6060315,8997,Australia
Karratha,-20.73037677,116.8700134,16636,Australia
Geraldton,-28.76663043,114.5999711,27065,Australia
Griffith,-34.29001422,146.0400158,11664.5,Australia
Orange,-33.27999835,149.0999841,36708,Australia
Dubbo,-32.25995726,148.5973274,30467.5,Australia
Armidale,-30.51231199,151.667476,21793.5,Australia
Broken Hill,-31.94995034,141.4331136,17232.5,Australia
Port Lincoln,-34.73324298,135.86658,12438.5,Australia
Whyalla,-33.02502684,137.5614119,21102,Australia
Portland,-38.33999957,141.5900032,10324.5,Australia
Bendigo,-36.75999266,144.2800199,68790,Australia
Wangaratta,-36.36001707,146.3,11369.5,Australia
Windorah,-25.43324217,142.6501969,158,Australia
Mount Isa,-20.72386554,139.490028,27596,Australia
Rockhampton,-23.36391111,150.5200008,59024.5,Australia
Cairns,-16.88783986,145.7633309,132107,Australia
Gold Coast,-28.08150429,153.4482458,429954.5,Australia
Devonport,-41.19266757,146.3311017,17932.5,Australia
Darwin,-12.42535398,130.8500386,82973,Australia
Alice Springs,-23.70099648,133.8800345,26949,Australia
Canberra,-35.28302855,149.1290262,280866,Australia
Newcastle,-32.84534788,151.8150122,816285.5,Australia
Adelaide,-34.93498777,138.6000048,990677,Australia
Townsville,-19.24995034,146.7699971,129212,Australia
Brisbane,-27.45503091,153.0350927,1393176.5,Australia
Hobart,-42.85000853,147.2950297,64285,Australia
Perth,-31.95501463,115.8399987,1206108,Australia
Melbourne,-37.82003131,144.9750162,2131812.5,Australia
Sydney,-33.92001097,151.1851798,4135711,Australia
Bregenz,47.51669707,9.766701588,26928,Austria
Eisenstadt,47.83329908,16.53329747,13165,Austria
Wiener Neustadt,47.81598187,16.24995357,60621.5,Austria
Graz,47.0777582,15.41000484,242780,Austria
Klagenfurt,46.62034426,14.3100203,88588,Austria
Linz,48.31923281,14.28878129,265161.5,Austria
Passau,48.56704714,13.46660925,50000,Austria
Salzburg,47.81047833,13.0400203,178274,Austria
Innsbruck,47.28040733,11.4099906,133840.5,Austria
Vienna,48.20001528,16.36663896,2065500,Austria
Gadabay,40.5655556,45.8161111,8657,Azerbaijan
Goranboy,40.6102778,46.7897222,7333,Azerbaijan
Tovuz,40.9922222,45.6288889,12626,Azerbaijan
Agdam,40.9052778,45.5563889,0,Azerbaijan
Qabala,40.9813889,47.8458333,11867,Azerbaijan
Oguz,41.0708333,47.4583333,6876,Azerbaijan
Ganca,40.68499595,46.35002844,301699.5,Azerbaijan
Yevlax,40.61719647,47.15003129,50014,Azerbaijan
Sumqayt,40.58001528,49.62998328,272154.5,Azerbaijan
Ali Bayramli,39.93230288,48.92025915,70452,Azerbaijan
Goycay,40.65342165,47.74058956,35031.5,Azerbaijan
Lankaran,38.7540027,48.85106441,60180,Azerbaijan
Saki,41.19232932,47.17054683,63579.5,Azerbaijan
Stepanakert,39.81564333,46.75196773,57473,Azerbaijan
Kapan,39.20152061,46.41498572,37724,Azerbaijan
Naxcivan,39.2092204,45.41220455,79771,Azerbaijan
Baku,40.39527203,49.86221716,2007150,Azerbaijan
Manama,26.23613629,50.58305172,360697,Bahrain
Tangail,24.24997845,89.92003048,180144,Bangladesh
Sylhet,24.90355613,91.87360632,237000,Bangladesh
Mymensingh,24.75041302,90.3800024,330126,Bangladesh
Jamalpur,24.90042971,89.95000281,167900,Bangladesh
Narayanganj,23.62040448,90.49999508,223622,Bangladesh
Jessore,23.17043194,89.19997107,243987,Bangladesh
Barisal,22.70040895,90.37498979,202242,Bangladesh
Comilla,23.47041363,91.16998002,389411,Bangladesh
Pabna,24.00038129,89.24999385,137888,Bangladesh
Nawabganj,24.58039756,88.34999711,142361,Bangladesh
Saidpur,25.80042645,88.99998328,232209,Bangladesh
Rangpur,25.75001609,89.28001786,285564,Bangladesh
Khulna,22.839987,89.56000077,1447669.5,Bangladesh
Rajshahi,24.37498374,88.6050203,755066.5,Bangladesh
Dhaka,23.72305971,90.40857947,9899167,Bangladesh
Chittagong,22.32999229,91.79996741,4224611,Bangladesh
Bridgetown,13.10200258,-59.61652674,143865,Barbados
Baranavichy,53.13684572,26.01344031,156514.5,Belarus
Polatsk,55.48938946,28.78598425,79216,Belarus
Maladzyechna,54.31878908,26.86532629,96055,Belarus
Pinsk,52.12786338,26.09405554,120838.5,Belarus
Mazyr,52.04595624,29.27215613,100936,Belarus
Mahilyow,53.89850466,30.32465002,343527,Belarus
Babruysk,53.12656211,29.19278113,212821.5,Belarus
Orsha,54.51531455,30.42154333,130276.5,Belarus
Lida,53.88847943,25.28464758,99126,Belarus
Hrodna,53.67787213,23.83409013,285867,Belarus
Barysaw,54.22600405,28.49215206,127694.5,Belarus
Homyel,52.43001548,31.00000932,472337.5,Belarus
Vitsyebsk,55.18871014,30.18533036,333318.5,Belarus
Brest,52.09998395,23.69998979,266775,Belarus
Minsk,53.89997744,27.56662716,1691069,Belarus
Mons,50.44599911,3.939003561,91277,Belgium
Hasselt,50.96400317,5.483997561,69222,Belgium
Arlon,49.68330313,5.816700472,26179,Belgium
Gent,51.02999758,3.700021931,337914.5,Belgium
Liege,50.62999615,5.580010537,472803,Belgium
Brugge,51.22037355,3.230024779,131589,Belgium
Namur,50.47039349,4.870028034,97155.5,Belgium
Charleroi,50.42039654,4.450001992,272749.5,Belgium
Antwerpen,51.22037355,4.415017048,689902.5,Belgium
Brussels,50.83331708,4.333316608,1381011,Belgium
El Cayo,17.15599807,-89.06100252,13451,Belize
Corozal,18.39799811,-88.3880005,8724,Belize
Dangriga,16.97003522,-88.22000045,8506,Belize
Belize City,17.49871096,-88.18837447,62244.5,Belize
Orange Walk,18.09043194,-88.5599797,18066.5,Belize
Punta Gorda,16.1003467,-88.81001612,6387,Belize
Belmopan,17.25203351,-88.767073,14300.5,Belize
Lokossa,6.615000092,1.715004457,86971,Benin
Kandi,11.13036582,2.940016641,73483,Benin
Ouidah,6.360372741,2.089991006,83503,Benin
Abomey,7.190399596,1.98999711,82154,Benin
Natitingou,10.32041526,1.389982054,65356.5,Benin
Djougou,9.700427265,1.680041869,152708.5,Benin
Parakou,9.340009988,2.620036172,176303,Benin
Porto-Novo,6.483310973,2.616625528,267084,Benin
Cotonou,6.400008564,2.519990599,726292,Benin
Hamilton,32.29419029,-64.78393742,32910,Bermuda
Paro,27.3833011,89.51670065,15000,Bhutan
Punakha,27.63330305,89.83330266,5000,Bhutan
Wangdue Prodrang,27.43329603,89.91669667,5000,Bhutan
Thimphu,27.47298586,89.63901404,88930.5,Bhutan
Punata,-17.55000242,-65.83997115,20758.5,Bolivia
Cliza,-17.58999998,-65.9299915,12235,Bolivia
Quillacollo,-17.39998574,-66.27999597,227052,Bolivia
Puerto Villarroel,-16.87004393,-64.78001001,1778,Bolivia
Tarabuco,-19.18003213,-64.91994979,2364,Bolivia
Guayaramerin,-10.82999917,-65.4099974,36008,Bolivia
Santa Ana,-13.7600012,-65.57996118,234478,Bolivia
Baures,-13.58001219,-63.58005742,2422,Bolivia
Sica Sica,-17.33001585,-67.72998499,1006,Bolivia
Rurrenabaque,-14.46001015,-67.55999536,11749,Bolivia
Sorata,-15.79000649,-68.66005742,2190,Bolivia
Achacachi,-16.08332192,-68.66656865,8447,Bolivia
Viacha,-16.65000568,-68.2999502,34776,Bolivia
Quime,-16.98001137,-67.22001612,3224.5,Bolivia
Llallagua,-18.42002684,-66.63999984,28069,Bolivia
Uncia,-18.46999795,-66.57002995,4723,Bolivia
Uyuni,-20.46000568,-66.82998824,11616,Bolivia
Villa Martin,-20.76655027,-67.7833409,10,Bolivia
Betanzos,-19.55995726,-65.45002079,4629.5,Bolivia
Portachuelo,-17.36003986,-63.40001673,9982,Bolivia
Samaipata,-18.18004148,-63.77001998,2926,Bolivia
Cuevo,-20.45003213,-63.52998295,953,Bolivia
San Carlos,-17.39998574,-63.72999658,5266.5,Bolivia
San Lorenzo,-21.47994342,-64.77001062,3000,Bolivia
Entre Rios,-21.53001788,-64.18999435,2685,Bolivia
Aiquile,-18.18954995,-65.18001144,5844,Bolivia
Padilla,-19.29961139,-64.30996118,2276.5,Bolivia
Camargo,-20.63958128,-65.20998377,4715,Bolivia
Reyes,-14.30958006,-67.37000696,7376,Bolivia
San Borja,-14.81962645,-66.84996118,19640,Bolivia
Magdalena,-13.2600834,-64.05276758,3445,Bolivia
San Ramon,-13.28959064,-64.70998845,5439.5,Bolivia
Puerto Heath,-12.49961302,-68.66656865,10,Bolivia
Charana,-17.5996118,-69.46659733,197,Bolivia
Puerto Acosta,-15.49958494,-69.16666732,1123,Bolivia
Apolo,-14.71958087,-68.41999455,4189,Bolivia
Coroico,-16.18962034,-67.72001144,2361,Bolivia
Coro Coro,-17.1696122,-68.44996688,1884,Bolivia
Sabaya,-19.01626951,-68.38327844,573,Bolivia
Challapata,-18.89958413,-66.77999129,8565,Bolivia
Llica,-19.84960366,-68.25003076,553,Bolivia
Potosi,-19.56956907,-65.75002832,160576,Bolivia
Villazon,-22.07959674,-65.5999858,33734,Bolivia
Tupiza,-21.43958413,-65.72000431,25499.5,Bolivia
Montero,-17.34960122,-63.26002527,83821,Bolivia
Piso Firme,-13.68295164,-61.86662195,72,Bolivia
Robore,-18.3295414,-59.75998051,9959,Bolivia
Puerto Quijarro,-17.77960081,-57.77002446,10392,Bolivia
San Ignacio,-16.36960936,-60.96001062,24480,Bolivia
Ascension,-15.69957273,-63.07998458,12085,Bolivia
San Javier,-16.28961424,-62.50001998,4210,Bolivia
San Rafael,-16.77950682,-60.6799502,1201,Bolivia
Vallegrande,-18.48958331,-64.10999923,6857.5,Bolivia
Puerto Suarez,-18.94955524,-57.8499679,17273,Bolivia
Charagua,-19.79958087,-63.2199502,3025,Bolivia
Villamontes,-21.24956989,-63.50001062,18761,Bolivia
Bermejo,-22.72958291,-64.34998458,36544,Bolivia
Cochabamba,-17.41001097,-66.16997685,804138,Bolivia
Oruro,-17.97995034,-67.12999577,227592.5,Bolivia
Camiri,-20.05000486,-63.51998356,19212.5,Bolivia
Cobija,-11.03334593,-68.73330876,35511,Bolivia
San Matias,-16.35999754,-58.42001062,6352,Bolivia
San José,-17.85003579,-60.77999577,9211,Bolivia
Trinidad,-14.83337238,-64.89997685,69333.5,Bolivia
Tarija,-21.51668537,-64.749986,155513,Bolivia
Sucre,-19.04097085,-65.25951563,223287,Bolivia
Riberalta,-10.98301308,-66.10000696,74014,Bolivia
La Paz,-16.49797361,-68.14998519,1201399.5,Bolivia
Santa Cruz,-17.75391762,-63.22599634,1859530.5,Bolivia
Zenica,44.21997398,17.91998083,151388,Bosnia and Herzegovina
Mostar,43.35049217,17.82003861,133792.5,Bosnia and Herzegovina
Tuzla,44.5504706,18.6800378,143410,Bosnia and Herzegovina
Prijedor,44.98039268,16.70000362,70602.5,Bosnia and Herzegovina
Banja Luka,44.78040489,17.17997432,221422,Bosnia and Herzegovina
Sarajevo,43.8500224,18.38300167,662816.5,Bosnia and Herzegovina
Mochudi,-24.377004,26.15200256,39700,Botswana
Ghanzi,-21.69961994,21.63996049,6306,Botswana
Lokhwabe,-24.16959837,21.83002641,1473,Botswana
Lehututu,-23.96961058,21.87002397,1942,Botswana
Tshabong,-26.00948606,22.40001745,9679,Botswana
Tsau,-20.15961058,22.45996212,1409,Botswana
Nokaneng,-19.66961465,22.26999955,1763,Botswana
Mohembo,-18.29956907,21.8000024,757,Botswana
Maun,-19.98959511,23.42000688,47059,Botswana
Kasane,-17.80957314,25.15003048,7774.5,Botswana
Nata,-20.20947833,26.19001868,2492.5,Botswana
Mopipi,-21.17954832,24.88002112,3301,Botswana
Palapye,-22.55961912,27.13001298,27179,Botswana
Lobatse,-25.2196118,25.68002397,50343.5,Botswana
Kanye,-24.96960122,25.33999304,45773.5,Botswana
Molepolole,-24.3999719,25.5100085,57713,Botswana
Francistown,-21.17003986,27.50001623,89179.5,Botswana
Mahalapye,-23.09999957,26.82000606,47607.5,Botswana
Serowe,-22.39001707,26.71003861,47996,Botswana
Gaborone,-24.64631346,25.91194779,183827,Botswana
Grajau,-5.809995505,-46.14998438,30217,Brazil
Presidente Dutra,-5.250029685,-44.51998051,30330,Brazil
Itapecuru Mirim,-3.400013409,-44.36001611,22347,Brazil
Sao Jose de Ribamar,-2.549987774,-44.06998214,41521,Brazil
Santa Ines,-3.659997539,-45.39003076,58511.5,Brazil
Rosario,-2.940041485,-44.26002222,6798,Brazil
Timon,-5.114999167,-42.84496647,203157,Brazil
Capanema,-1.190019105,-47.17999903,45831,Brazil
Portel,-1.949972718,-50.81998356,10855,Brazil
Itupiranga,-5.120011781,-49.30002466,21301,Brazil
Pimenta Bueno,-11.64002724,-61.20999536,25762,Brazil
Ponta Pora,-22.53000853,-55.7299681,75047,Brazil
Maracaju,-21.610013,-55.18002751,18156,Brazil
Jardim,-21.47994342,-56.15001998,21252.5,Brazil
Tres Lagoas,-20.79001137,-51.72000615,64217.5,Brazil
Guanhaes,-18.78000486,-42.95002466,16761.5,Brazil
Leopoldina,-21.53001788,-42.64004358,37412,Brazil
Nova Lima,-19.98003497,-43.8500214,60413.5,Brazil
Pouso Alegre,-22.22000161,-45.94002303,102517.5,Brazil
Itauna,-20.06003009,-44.57002914,70233,Brazil
Caratinga,-19.79002073,-42.13999658,47517.5,Brazil
Diamantina,-18.23998615,-43.60998438,25184.5,Brazil
Nanuque,-17.83995888,-40.35002832,27210.5,Brazil
Barbacena,-21.22001097,-43.77000045,101628.5,Brazil
Pocos de Caldas,-21.78002846,-46.56998458,125498.5,Brazil
Guaxupe,-21.29003253,-46.7099502,43379.5,Brazil
Sao Joao del Rei,-21.1300423,-44.24999699,68731.5,Brazil
Muriae,-21.1300423,-42.38998132,76728.5,Brazil
Passos,-20.71001626,-46.60998214,85136.5,Brazil
Conselheiro Lafaiete,-20.6700187,-43.78999923,102926,Brazil
Formiga,-20.46000568,-45.43002832,46076.5,Brazil
Frutal,-20.03000608,-48.94002079,26797,Brazil
Iturama,-19.72997272,-50.2000214,21048.5,Brazil
Ituiutaba,-18.97001911,-49.45998906,63978,Brazil
Araguari,-18.64001341,-48.19998845,79910.5,Brazil
Almenara,-16.17003497,-40.70000696,22173.5,Brazil
Varzea Grande,-15.65001504,-56.14002059,242088,Brazil
Cáceres,-16.0500423,-57.51001449,85274,Brazil
Santana do Livramento,-30.88004148,-55.53000615,87312,Brazil
Canoas,-29.91999673,-51.17998743,466661,Brazil
Quarai,-30.38002033,-56.45994938,18462,Brazil
Santa Vitoria do Palmar,-33.52003538,-53.36998295,21826,Brazil
Sao Lourenco do Sul,-31.36998574,-51.98001611,21673,Brazil
Canela,-29.36003091,-50.81001001,47167,Brazil
Sao Gabriel,-30.32002399,-54.32002832,41849.5,Brazil
Rosario do Sul,-30.25000242,-54.92001754,28596.5,Brazil
Cachoeira do Sul,-30.02996417,-52.90998519,61871,Brazil
Osorio,-29.87999917,-50.26999129,30882,Brazil
Santa Cruz do Sul,-29.71003538,-52.44003972,109869,Brazil
Sao Luiz Gonzaga,-28.41001137,-54.95998926,27798.5,Brazil
Santo Angelo,-28.30004393,-54.28003076,65013,Brazil
Carazinho,-28.2900187,-52.80004358,49145,Brazil
Erechim,-27.63000731,-52.26999841,85365.5,Brazil
Guaira,-24.08996499,-54.2699797,28897.5,Brazil
Palmas,-26.47999998,-51.99998906,29794.5,Brazil
Arapongas,-23.41000649,-51.43004968,91203.5,Brazil
Paranagua,-25.52787556,-48.53445345,135071,Brazil
Sao Jose dos Pinhais,-25.57002968,-49.18000615,472180,Brazil
Guarapuava,-25.38001544,-51.48002079,123381.5,Brazil
Rio Negro,-26.10002317,-49.79002059,44301.5,Brazil
Apucarana,-23.54999795,-51.4700214,102577,Brazil
Lapa,-25.76004393,-49.72999841,19934.5,Brazil
Irati,-25.47003579,-50.65996749,41602,Brazil
Castro,-24.79002562,-50.00998132,38417.5,Brazil
Telemaco Borba,-24.32995034,-50.61999577,53793.5,Brazil
Jacarezinho,-23.15994424,-49.97998316,33551,Brazil
Concordia,-27.23003172,-52.03001306,46124.5,Brazil
Blumenau,-26.9200248,-49.0899858,286326,Brazil
Brusque,-27.12998615,-48.9300214,81163.5,Brazil
Ararangua,-28.94000486,-49.49998661,42198.5,Brazil
Jaragua do Sul,-26.47999998,-49.09998519,128803.5,Brazil
Tubarao,-28.48003294,-49.02001591,79760,Brazil
Laguna,-28.48003294,-48.77997888,32532,Brazil
Joacaba,-27.17003538,-51.4999679,31196,Brazil
Cacador,-26.77000812,-51.02002303,57155.5,Brazil
Canoinhas,-26.17996662,-50.4000092,40180,Brazil
Camocim,-2.89999225,-40.85002364,27794.5,Brazil
Russas,-4.940022767,-37.97999211,33613.5,Brazil
Sobral,-3.690021547,-40.35002832,148439.5,Brazil
Iguatu,-6.359987774,-39.29998906,56638,Brazil
Quixada,-4.969995098,-39.02000615,30723.5,Brazil
Caninde,-4.35003294,-39.30998845,32085,Brazil
Campo Maior,-4.820030091,-42.18001998,24089.5,Brazil
Barras,-4.250039043,-42.29998682,11951.5,Brazil
Rio Largo,-9.48000405,-35.83996769,110966,Brazil
Palmeira dos Indios,-9.416597067,-36.61663863,41095,Brazil
Santa Cruz Cabralia,-16.28000242,-39.0299797,9980.5,Brazil
Paulo Afonso,-9.330659161,-38.26565943,85350,Brazil
Brumado,-14.20999957,-41.67002527,29300,Brazil
Jaguaquara,-13.5299894,-39.96999984,30554.5,Brazil
Itapetinga,-15.24998777,-40.24998275,43224,Brazil
Ubaitaba,-14.30001992,-39.33001306,27411.5,Brazil
Cachoeiro de Itapemirim,-20.85000771,-41.12998071,174808.5,Brazil
Barra Mansa,-22.56003253,-44.1699502,166719,Brazil
Nova Iguacu,-22.74002155,-43.46996708,844583,Brazil
Duque de Caxias,-22.76999388,-43.30997685,842890,Brazil
Niteroi,-22.90001178,-43.09998967,993920,Brazil
Cabo Frio,-22.88998655,-42.03997685,184980,Brazil
Macae,-22.37999184,-41.78999211,133083,Brazil
Miracema,-21.41002521,-42.19996708,22564.5,Brazil
Apodi,-5.650005271,-37.80000309,8586,Brazil
Santa Cruz,-6.219996319,-36.02998194,22003.5,Brazil
Morrinhos,-17.73004311,-49.10998458,27841,Brazil
Ceres,-15.30331785,-49.60519983,18658.5,Brazil
Catalao,-18.18004148,-47.9500037,53646.5,Brazil
Cristalina,-16.76999835,-47.61002446,25627.5,Brazil
Trindade,-16.65000568,-49.49998661,93113,Brazil
Ipora,-16.45001788,-51.12999048,23354,Brazil
Inhumas,-16.35999754,-49.49998661,36122,Brazil
Itaberai,-16.01996662,-49.80996769,18710.5,Brazil
Santo Andre,-23.65283405,-46.52781661,662373,Brazil
Pindamonhangaba,-22.91995888,-45.47002588,123985,Brazil
